galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_delta,d_eff_boost,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_boost_lambda,formula_dim_transition,formula_dim_boost_max,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,formula,,1944.1935833745413,2000.0,2000.0,False,True,0.9720967916872706,34.83817275749619,,,gbar_char_logmean,sigma_char_rms,14061.066894484411,11652.777962423943,0.11800583999597422,0.0,0.23613121750119884,11,True,2.9818667145798194,0.021562458145079063,20.769180794273083,0.4478345915840933,0.018133285420180556,1.043998618705279,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,71.66116509656764,60.6008624391315,0.27513121907208465,0.3147173750930543,2322.2189869693602,80.0765167920469,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC03546_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC03546_rotation_curve.png,ok,
UGC03580,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03580_normalized.csv,formula,,1892.380736756646,2000.0,2000.0,False,True,0.946190368378323,17.584033561700767,,,gbar_char_logmean,sigma_char_rms,5067.5679272727275,3064.8776324919586,0.25940861146513683,0.0,0.4749403756610997,17,True,2.870265683925073,0.16489226593233824,5.462645719914499,0.9007480307422908,0.12973431607492714,1.3013905827765533,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.57334861555791,32.262908794553454,0.3816269163441438,0.34529363220789694,10401.106451288642,226.11100981062265,47,47,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC03580_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC03580_rotation_curve.png,ok,
UGC04278,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04278_normalized.csv,formula,,1509.3251162087008,2000.0,2000.0,False,True,0.7546625581043505,3.0760186960184206,,,gbar_char_logmean,sigma_char_rms,345.89316614420056,364.5335508652957,0.7419564570879118,0.72418301850293,0.7874390723983972,25,True,1.9855396958089075,2.2985491187654805,0.6497217442839511,1.4934173427666466,1.0144603041910925,1.8448528909779487,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.720243502791279,11.692197484717212,0.3526555506793602,0.18778492250120968,188.76104094201798,7.865043372584083,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC04278_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC04278_rotation_curve.png,ok,
UGC04305,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04305_normalized.csv,formula,,537.6147395793462,759.043770983495,759.043770983495,False,False,0.26880736978967307,0.3676286640257176,,,gbar_char_logmean,sigma_char_rms,448.5513031943025,416.658093586889,0.04227504211740601,0.0,0.09527894422040756,5,True,2.8148773374461507,0.2433276422650352,0.7426252609470618,0.18070125383270508,0.18512266255384935,1.4118730665334898,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.648430942453528,3.9740548310218737,0.17581744528042356,0.12306584239172341,46.47475808114857,2.213083718149932,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC04305_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC04305_rotation_curve.png,ok,
UGC04325,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04325_normalized.csv,formula,,1784.7732539312858,2000.0,2000.0,False,True,0.8923866269656429,8.292525378613824,,,gbar_char_logmean,sigma_char_rms,762.6720466246164,740.703741001593,0.9666921620961795,0.910065968374208,0.9759086605816523,8,True,2.255153867990629,1.4019708000532451,1.3201839047705033,1.8508592851885197,0.7448461320093709,1.826239030933745,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.68143533208741,18.95661840587202,0.23194445594560179,0.2444258601508592,332.9916494825684,47.57023564036691,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC04325_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC04325_rotation_curve.png,ok,
UGC04483,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04483_normalized.csv,formula,,1243.2459787458008,2000.0,2000.0,False,True,0.6216229893729004,1.642866696215659,,,gbar_char_logmean,sigma_char_rms,246.75249961520706,261.3179164439698,0.5758533736259099,0.6400456176022765,0.6125163731448211,8,True,1.9365729869575254,2.4941516144744984,0.4657566692602275,1.1616677485876614,1.0634270130424746,1.8461062811972972,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.434624466799136,17.123022775013716,1.255430487510188,0.8338035537174207,904.9265203150945,129.27521718787065,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC04483_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC04483_rotation_curve.png,ok,
UGC04499,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04499_normalized.csv,formula,,1505.4497124600643,2000.0,2000.0,False,True,0.7527248562300322,3.0440781259044276,,,gbar_char_logmean,sigma_char_rms,446.4303516483517,458.1529855977813,0.5755516367832489,0.644131810756718,0.6204721599797339,8,True,2.241427805400571,1.4410734375852052,0.8165831546778192,1.1767562937857363,0.758572194599429,1.828008311524789,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,9.729259686450819,8.587643461698004,0.1351756221743968,0.16488290146588486,114.00057240123569,14.25007155015446,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC04499_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC04499_rotation_curve.png,ok,
UGC05005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05005_normalized.csv,formula,,1224.8768946776922,2000.0,2000.0,False,True,0.6124384473388461,1.580235302324487,,,gbar_char_logmean,sigma_char_rms,276.00904651162784,218.6187850105924,0.6062326382933103,0.6209502671391264,0.7061206622527865,10,True,1.7335391511447893,3.4368911503349073,0.389652414690378,1.3391929357559875,1.2664608488552107,1.8487776868020782,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.243951839638683,16.232700877573393,0.19090867975828882,0.17062511292482235,47.17648167426139,4.717648167426139,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05005_rotation_curve.png,ok,
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,formula,,1961.8839056105403,2000.0,2000.0,False,True,0.9809419528052702,51.47127314683819,,,gbar_char_logmean,sigma_char_rms,17407.449125799572,13038.296600753401,0.13893737447460333,0.0,0.30354456330886614,19,True,2.979199670180642,0.024772847932894658,23.23864234121856,0.5756873528859345,0.020800329819357977,1.0504556997437744,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,42.789369140541964,39.86390138861667,0.16674863353107777,0.16665768246731957,11666.446973167107,162.03398573843205,73,73,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05253_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05253_rotation_curve.png,ok,
UGC05414,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05414_normalized.csv,formula,,1437.205326518487,2000.0,2000.0,False,True,0.7186026632592435,2.5536939033693553,,,gbar_char_logmean,sigma_char_rms,547.5696699227135,548.9784687790566,0.3998575804073965,0.44246867209204477,0.43967642346497965,6,True,2.476072386896214,0.8522209400300593,0.9784648010115937,0.8338681925044253,0.523927613103786,1.7689040816217103,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.9784581679134137,3.3630011917916622,0.08628794069864676,0.07106616145769795,15.849766093155893,3.1699532186311785,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05414_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05414_rotation_curve.png,ok,
UGC05716,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05716_normalized.csv,formula,,1291.892598492262,2000.0,2000.0,False,True,0.645946299246131,1.8244302993324162,,,gbar_char_logmean,sigma_char_rms,147.90493832820238,168.98193932699417,1.0384025841525317,1.0829540102037067,1.044342530926745,12,True,1.5,6.57623023259496,0.30118281324560453,1.9806475220037463,1.5,1.8496780098954972,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,12.179273115099248,10.917956383579536,0.16217393155139745,0.1993088169442019,2136.3690094188646,194.21536449262405,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05716_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05716_rotation_curve.png,ok,
UGC05721,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05721_normalized.csv,formula,,1809.6320036931074,2000.0,2000.0,False,True,0.9048160018465538,9.50596759329125,,,gbar_char_logmean,sigma_char_rms,797.8060386473431,730.3185384878129,1.020461093593619,1.1702893661615716,1.1240225187431747,22,True,2.1755755260782235,1.6377100772971218,1.301673970977088,2.131764579624538,0.8244244739217765,1.8348434777165474,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.277167368604271,12.659312477403844,0.16348425813622325,0.20007330490857778,208.46043206152132,9.475474184614605,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05721_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05721_rotation_curve.png,ok,
UGC05750,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05750_normalized.csv,formula,,994.7387141648163,1839.3268770109185,1839.3268770109185,False,False,0.49736935708240815,0.9895325008347206,,,gbar_char_logmean,sigma_char_rms,204.00340136054425,169.9264440844054,0.5214176205319553,0.6697263612274231,0.5874682854835106,9,True,1.6884274893653224,3.6787289590681302,0.3028662393034065,1.1141628052494998,1.3115725106346776,1.8490552853924251,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.800985113675921,8.362941036204802,0.1716943773906159,0.18630288155568314,13.991197880648986,1.3991197880648987,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05750_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05750_rotation_curve.png,ok,
UGC05764,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05764_normalized.csv,formula,,1439.3183062981252,2000.0,2000.0,False,True,0.7196591531490626,2.567086320930318,,,gbar_char_logmean,sigma_char_rms,196.75975720359003,179.2185507791722,1.3425868051083887,1.3207579204871587,1.353384036118232,10,True,1.5,8.035491066868847,0.31942790764769396,2.5667600984116516,1.5,1.8496780098954972,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.993449700685035,9.543614724169018,0.3241813497073134,0.07941602448202736,1247.916131785354,138.65734797615045,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05764_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05764_rotation_curve.png,ok,
UGC05829,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05829_normalized.csv,formula,,1231.9526988921273,2000.0,2000.0,False,True,0.6159763494460636,1.6040062859606332,,,gbar_char_logmean,sigma_char_rms,198.61541114058355,182.12892246428072,0.8551089865541858,0.8192528961272061,0.859460985622183,11,True,1.5,5.021362596660061,0.3246151716547375,1.6300104812554843,1.5,1.8496780098954972,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,12.791964286352115,10.264186117831608,0.3614193212082032,0.15506826966252185,70.30174871253996,7.030174871253996,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05829_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05829_rotation_curve.png,ok,
UGC05918,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05918_normalized.csv,formula,,1122.6717151257787,2000.0,2000.0,False,True,0.5613358575628894,1.2796483761910529,,,gbar_char_logmean,sigma_char_rms,125.3296171171171,127.55605586428472,0.9906144289610396,0.9442838688032095,0.9943317689992979,8,True,1.5,8.294774190392918,0.2273479160241931,1.8857996260770933,1.5,1.8496780098954972,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.19764234727819,12.730233813988928,0.4846117453492794,0.2455734937005284,119.63474437039194,17.090677767198848,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05918_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05918_rotation_curve.png,ok,
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,formula,,1779.899149456336,2000.0,2000.0,False,True,0.889949574728168,8.086743622570586,,,gbar_char_logmean,sigma_char_rms,1133.4418525896413,914.2067931586926,0.7062596969186679,0.726779181763774,0.7724068355616271,14,True,2.454856573498412,0.8990337565798845,1.6294248660442054,1.4649079583843971,0.5451434265015882,1.7777696201260995,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,28.092280563165218,24.96400165006174,0.23477941857423038,0.2650534546898458,1401.526446096382,100.10903186402729,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\UGC05986_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\UGC05986_rotation_curve.png,ok,
